03-05-2006
PERIODO ,      .75 
AMORTIGUAMIENTO ,            .05 
CONDICIONES INICIALES,      Xo = ,         0            , Vo = ,       0 
ELASTICO
SISMO --> ,   11  Chile                  Mar  3/85   Vi¤a del Mar                  N-S
TIEMPO seg,   AT (g) ,      ACE (g) ,     VEL (m/s),    DES (m),      FZA (1/W)
41.68,.0055982,3.595356E-03,6.283677E-02,-1.253525E-03,-8.971176E-03
41.685,.0073114,1.364316E-03,6.264181E-02,-9.396806E-04,-6.725069E-03
41.69,.0082495,-8.364891E-04,6.227346E-02,-6.274999E-04,-4.490867E-03
41.695,.0093304,-3.011817E-03,.061748,-3.173135E-04,-2.270937E-03
41.7,.0105439,-5.151551E-03,6.106046E-02,-1.015819E-05,-7.269971E-05
41.705,.0117267,-7.249453E-03,6.021025E-02,2.931504E-04,2.098007E-03
41.71,.013603,-9.298917E-03,.0591841,5.915525E-04,.0042336
41.715,.012206,-1.129178E-02,.0580463,8.847032E-04,6.33161E-03
41.72,.0095955,-1.324885E-02,.0569099,1.172142E-03,8.388739E-03
41.725,.0097791,-1.517009E-02,5.573881E-02,1.453652E-03,1.040344E-02
41.73,8.912301E-03,-1.703361E-02,5.449077E-02,1.729305E-03,1.237622E-02
41.735,.0074439,-1.885006E-02,5.320975E-02,1.998621E-03,1.430365E-02
41.74,.006414,-2.062044E-02,5.190204E-02,2.261472E-03,1.618481E-02
41.745,.0047723,-2.226214E-02,5.057718E-02,2.517529E-03,1.801735E-02
41.75,.0053025,-2.401127E-02,4.919542E-02,2.76706E-03,1.980319E-02
41.755,.0065976,-2.561807E-02,.0476866,3.009376E-03,2.153739E-02
41.76,.0060877,-.0271535,.0460827,3.243692E-03,2.321433E-02
41.765,.0062305,-2.863198E-02,4.441267E-02,3.470012E-03,2.483404E-02
41.77,.0068729,-3.004104E-02,4.265258E-02,3.687763E-03,2.639244E-02
41.775,.0071074,-3.137569E-02,.0408037,3.896481E-03,2.788618E-02
41.78,.0075357,-3.263642E-02,.0388764,4.095606E-03,2.931127E-02
41.785,.0082699,-3.382026E-02,3.685918E-02,4.285024E-03,.0306669
41.79,.0088715,-3.492164E-02,3.475316E-02,4.464129E-03,.0319487
41.795,.0093304,-3.593878E-02,3.257085E-02,4.632376E-03,3.315281E-02
41.8,.0100646,-3.687162E-02,.0303098,4.789645E-03,3.427834E-02
41.805,.0102176,-3.771463E-02,2.798345E-02,4.93543E-03,3.532169E-02
41.81,.0101462,-3.847093E-02,2.561588E-02,5.069471E-03,3.628099E-02
41.815,.0105337,-3.913929E-02,2.320746E-02,5.191484E-03,3.715421E-02
41.82,.0107988,-3.971568E-02,2.075068E-02,5.30142E-03,3.794099E-02
41.825,.0110333,-.0402004,1.825562E-02,5.398971E-03,3.863915E-02
41.83,.0107784,-.0404553,1.574293E-02,5.483986E-03,3.924757E-02
41.835,.0121754,-.0408961,1.318713E-02,5.556309E-03,3.976517E-02
41.84,.0150714,-4.109477E-02,1.050842E-02,5.615623E-03,4.018967E-02
41.845,.0173046,-4.117888E-02,7.696992E-03,5.661194E-03,4.051581E-02
41.85,.0161523,-4.115253E-02,4.859813E-03,5.692545E-03,4.074018E-02
41.855,.0125935,-.0410389,2.139425E-03,5.709971E-03,.0408649
41.86,.0124099,-4.085246E-02,-4.818334E-04,5.714109E-03,4.089451E-02
41.865,.0120021,-.0405662,-3.076999E-03,5.705195E-03,4.083072E-02
41.87,.0099524,-4.019167E-02,-5.593776E-03,5.683481E-03,4.067532E-02
41.875,.0086472,-3.974314E-02,-8.010023E-03,5.649428E-03,4.043161E-02
41.88,.0071482,-3.921543E-02,-1.033357E-02,5.603518E-03,4.010304E-02
41.885,.0056186,-3.861597E-02,-1.255351E-02,5.546289E-03,3.969346E-02
41.89,.0045071,-3.794758E-02,-1.467929E-02,5.478156E-03,3.920585E-02
41.895,.0021108,-3.721131E-02,-1.668461E-02,5.399665E-03,3.864411E-02
41.9,.0018457,-3.642236E-02,-1.858727E-02,5.311445E-03,3.801274E-02
41.905,.0060265,-3.556637E-02,-2.054411E-02,5.213738E-03,3.731348E-02
41.91,.0071482,-3.444467E-02,-2.258398E-02,5.105895E-03,3.654167E-02
41.915,.0071788,-.0335933,-2.460372E-02,4.987884E-03,3.569709E-02
41.92,.0097179,-.0325089,-2.663746E-02,4.859881E-03,3.478101E-02
41.925,.0112475,-3.133806E-02,-2.871722E-02,4.721472E-03,3.379044E-02
41.93,.0110027,-3.009357E-02,-3.076925E-02,4.572693E-03,3.272567E-02
41.935,.0114208,-2.878761E-02,-3.276299E-02,4.413811E-03,3.158859E-02
41.94,.0126751,-2.753331E-02,-3.473346E-02,4.245162E-03,3.038161E-02
41.945,.0131135,-2.596751E-02,-3.667778E-02,4.066573E-03,2.910349E-02
41.95,.0132461,-2.445941E-02,-3.856073E-02,3.878409E-03,2.775684E-02
41.955,.0134399,-2.289148E-02,-4.037625E-02,3.680996E-03,2.634401E-02
41.96,.0138681,-.0212668,-.0421274,3.474826E-03,.0248685
41.965,.0141129,-1.958381E-02,-4.381528E-02,3.259894E-03,2.333028E-02
41.97,.0145106,-1.784828E-02,-4.543509E-02,3.036693E-03,2.173288E-02
41.975,.0143984,-.0160627,-4.697438E-02,2.805757E-03,2.008013E-02
41.98,.0150816,-1.423159E-02,-4.844015E-02,2.567146E-03,1.837245E-02
41.985,.0159586,-1.235205E-02,-.0498532,2.32134E-03,1.661327E-02
41.99,.010034,-1.042666E-02,-5.104916E-02,2.06887E-03,1.480641E-02
41.995,.0043338,-8.516083E-03,-5.186537E-02,1.811569E-03,1.296497E-02
42,.0029572,-6.612786E-03,-5.241515E-02,1.550745E-03,1.109831E-02
42.005,-.0012746,-4.696108E-03,-5.273373E-02,1.287691E-03,.0092157
42.01,-.005639,-2.822403E-03,-5.274855E-02,1.024003E-03,7.328546E-03
42.015,-.0096669,-9.486931E-04,-.0524657,7.607908E-04,5.444798E-03
42.02,-.014949,8.708624E-04,-5.186398E-02,4.997657E-04,3.576704E-03
42.025,-.0194766,2.63003E-03,-5.093395E-02,2.425876E-04,1.736141E-03
42.03,-.0232087,4.324708E-03,-4.971761E-02,-9.013861E-06,-6.451004E-05
42.035,-.0309484,5.951707E-03,-4.813758E-02,-2.538955E-04,-1.81707E-03
42.04,-.0387186,7.465273E-03,-4.610021E-02,-4.897301E-04,-3.504881E-03
42.045,-.0372298,8.954071E-03,-.0438369,-7.144493E-04,-5.113143E-03
42.05,-.0371381,1.019298E-02,-4.154374E-02,-9.2797E-04,-6.641259E-03
42.055,-.0419715,1.143731E-02,-3.907342E-02,-1.12968E-03,-8.084851E-03
42.06,-.0433175,1.255065E-02,-3.639374E-02,-1.318439E-03,-9.43575E-03
42.065,-.0448879,1.356352E-02,-3.359255E-02,-1.493361E-03,-1.068763E-02
42.07,-.0463257,1.446349E-02,-3.066855E-02,-1.654096E-03,-1.183797E-02
42.075,-.0454997,1.528949E-02,-2.768722E-02,-1.800016E-03,-1.288229E-02
42.08,-.0462849,1.593046E-02,-2.467092E-02,-1.930969E-03,-1.381948E-02
42.085,-.0471313,1.649441E-02,-2.158741E-02,-2.04658E-03,-1.464688E-02
42.09,-.0457139,1.694127E-02,-1.849077E-02,-2.146777E-03,-1.536397E-02
42.095,-.0450103,1.728791E-02,-1.542668E-02,-2.231581E-03,-.0159709
42.1,-.0450307,.0172675,-1.237368E-02,-2.301044E-03,-1.646802E-02
42.105,-.0442557,1.765226E-02,-9.32791E-03,-2.355302E-03,-1.685633E-02
42.11,-.0434909,1.767334E-02,-6.30995E-03,-2.39439E-03,-1.713607E-02
42.115,-.0433379,1.782634E-02,-3.310228E-03,-2.418445E-03,-1.730823E-02
42.12,-.0418492,1.739974E-02,-3.597248E-04,-2.427576E-03,-1.737358E-02
42.125,-.0376887,1.711695E-02,2.437106E-03,-2.42229E-03,-1.733575E-02
42.13,-.0363835,1.676261E-02,5.084285E-03,-2.403449E-03,-1.720091E-02
42.135,-.0401666,1.631567E-02,7.770526E-03,-2.371398E-03,-1.697153E-02
42.14,-.0413087,1.574338E-02,.0105546,-2.325587E-03,-1.664367E-02
42.145,-.0405541,1.507515E-02,1.331776E-02,-2.265864E-03,-1.621625E-02
42.15,-.0417778,1.431999E-02,1.605751E-02,-2.19242E-03,-1.569062E-02
42.155,-.0101564,1.346057E-02,1.801077E-02,-2.106633E-03,-1.507667E-02
42.16,-.012308,1.277375E-02,1.920496E-02,-2.013604E-03,-1.441088E-02
42.165,-.0160095,1.195578E-02,2.050577E-02,-1.914365E-03,-1.370065E-02
42.17,-.0161523,1.107394E-02,2.185814E-02,-1.808498E-03,-1.294299E-02
42.175,-.0175697,.0101554,2.320565E-02,-1.695825E-03,-1.213661E-02
42.18,-.0199253,9.183154E-03,2.459931E-02,-1.576315E-03,-1.128131E-02
42.185,-.0215262,8.151904E-03,2.604087E-02,-1.449699E-03,-1.037515E-02
42.19,-.0237084,7.068959E-03,2.752222E-02,-1.315887E-03,-9.417492E-03
42.195,-.0254215,5.925317E-03,2.904562E-02,-1.174449E-03,-8.405253E-03
42.2,-.0254623,4.725527E-03,3.055456E-02,-1.025393E-03,-7.338495E-03
42.205,-.027981,3.48173E-03,3.206635E-02,-8.688337E-04,-6.218035E-03
42.21,-.0262271,2.17257E-03,3.353316E-02,-7.048625E-04,-5.044532E-03
42.215,-.0182733,8.357649E-04,3.469817E-02,-5.340579E-04,-3.822124E-03
42.22,-.0215466,-4.807848E-04,3.568333E-02,-3.581065E-04,-2.562883E-03
42.225,-.0267777,-1.868293E-03,3.680987E-02,-1.770515E-04,-1.267115E-03
42.23,-.0245038,-3.321165E-03,3.794013E-02,9.93956E-06,7.113505E-05
42.235,-.0248301,-4.77754E-03,3.895129E-02,2.022323E-04,1.447328E-03
42.24,-.0272876,-6.270578E-03,.0399584,3.995289E-04,2.859333E-03
42.245,-.0271652,-7.808364E-03,4.094768E-02,6.017169E-04,4.306344E-03
42.25,-.0240143,-9.368069E-03,.0417815,8.086804E-04,5.787532E-03
42.255,-.023117,-1.092646E-02,4.243959E-02,1.019328E-03,7.295089E-03
42.26,-.0231068,-1.250013E-02,4.299819E-02,1.232838E-03,8.823125E-03
42.265,-.0211693,-1.408907E-02,4.343191E-02,1.449031E-03,1.037037E-02
42.27,-.0192624,-1.567102E-02,.0436936,1.666963E-03,1.193005E-02
42.275,-.0176717,-1.723719E-02,4.379232E-02,1.885789E-03,1.349614E-02
42.28,-.0163359,-.0188056,4.374245E-02,2.104565E-03,1.506187E-02
42.285,-.0140925,-2.035177E-02,.0435284,2.322866E-03,.0166242
42.29,-.0130524,-2.186895E-02,4.315871E-02,2.539682E-03,.0181759
42.295,-.0143168,-2.336174E-02,4.272105E-02,2.754268E-03,1.971164E-02
42.3,-.0140109,-2.484441E-02,4.223359E-02,2.966737E-03,2.123223E-02
42.305,-.0130728,-2.629684E-02,4.164366E-02,3.176524E-03,2.273362E-02
42.31,-.0134705,-2.771461E-02,4.097009E-02,3.383123E-03,.0242122
42.315,-.0135622,-2.910532E-02,4.024021E-02,3.586064E-03,.0256646
42.32,-.0119817,-3.046372E-02,3.940585E-02,3.785282E-03,2.709036E-02
42.325,-.0104725,-3.177344E-02,3.843029E-02,3.979971E-03,.0284837
42.33,-.0100544,-3.303424E-02,3.734445E-02,4.169483E-03,2.983999E-02
42.335,-.0088919,-3.424948E-02,3.616003E-02,4.353192E-03,3.115475E-02
42.34,-.0078008,-3.540954E-02,3.486119E-02,4.530828E-03,3.242606E-02
42.345,-.0066282,-3.651199E-02,3.345137E-02,4.701693E-03,3.364889E-02
42.35,-.0052821,-3.755162E-02,3.192842E-02,4.865101E-03,3.481837E-02
42.355,-.0061693,-3.843882E-02,.0303458,5.02082E-03,3.593281E-02
42.36,-.0069647,-3.944778E-02,2.875794E-02,5.168615E-03,3.699055E-02
42.365,-.0064752,-4.031195E-02,2.713166E-02,5.308397E-03,3.799093E-02
42.37,-.006414,-4.110775E-02,2.545245E-02,5.439803E-03,3.893137E-02
42.375,-.0074745,-4.184088E-02,2.375896E-02,5.562851E-03,3.981199E-02
42.38,-.0073827,-4.251788E-02,2.205466E-02,5.677425E-03,4.063197E-02
42.385,-.0024473,-4.312693E-02,2.019695E-02,5.783109E-03,4.138833E-02
42.39,.0008056,-4.363045E-02,1.810976E-02,5.878973E-03,.0420744
42.395,.0018661,-4.404448E-02,1.589429E-02,5.964031E-03,4.268315E-02
42.4,.0050884,-4.437719E-02,1.355549E-02,6.037744E-03,4.321069E-02
42.405,.0083923,-4.460307E-02,1.104487E-02,6.099283E-03,4.365112E-02
42.41,.0108906,-4.472142E-02,8.381617E-03,6.147914E-03,4.399915E-02
42.415,.0123794,-4.473335E-02,5.617396E-03,6.182949E-03,4.424989E-02
42.42,.0146737,-4.464152E-02,2.764543E-03,6.203937E-03,.0444001
42.425,.0171108,-4.443464E-02,-1.991859E-04,6.210398E-03,4.444633E-02
42.43,.0192013,-4.411031E-02,-3.260914E-03,6.201782E-03,4.438467E-02
42.435,.0212509,-4.366856E-02,-6.405378E-03,6.177644E-03,4.421192E-02
42.44,.0219137,-4.300576E-02,-9.586842E-03,6.137685E-03,4.392594E-02
42.445,.0230864,-4.243487E-02,-1.278549E-02,6.081755E-03,4.352566E-02
42.45,.0246975,-.0416438,-1.601901E-02,6.009745E-03,4.301031E-02
42.455,.0257988,-.0405425,-1.927263E-02,5.921497E-03,4.237874E-02
42.46,.0275221,-3.970718E-02,-2.254553E-02,5.817027E-03,4.163107E-02
42.465,.0265432,-3.855745E-02,-2.579051E-02,5.696117E-03,4.076575E-02
42.47,.0245038,-3.730956E-02,-2.890268E-02,5.559288E-03,.0397865
42.475,.0248301,-3.597078E-02,-3.190712E-02,5.407326E-03,3.869895E-02
42.48,.0242998,-.0345231,-3.484051E-02,5.240381E-03,3.750416E-02
42.485,.023168,-3.298275E-02,-3.765988E-02,5.059037E-03,3.620632E-02
42.49,.0224949,-3.135669E-02,-4.035734E-02,4.863905E-03,3.480981E-02
42.495,.0215772,-2.964619E-02,-4.293201E-02,4.655743E-03,3.332004E-02
42.5,.020843,-2.785629E-02,-.0453823,4.434858E-03,3.173922E-02
42.505,.0204147,-2.599125E-02,-4.771446E-02,4.20202E-03,3.007285E-02
42.51,.0197927,-2.405531E-02,-4.992596E-02,.003958,2.832646E-02
42.515,.0190789,-2.205229E-02,-5.200981E-02,3.703051E-03,2.650185E-02
42.52,.0185282,-1.998885E-02,-5.396294E-02,3.438009E-03,2.460501E-02
42.525,.0179572,-.0178685,-5.578596E-02,3.163523E-03,2.264058E-02
42.53,.0172944,-1.569841E-02,-5.747223E-02,2.880475E-03,2.061488E-02
42.535,.0168763,-1.348096E-02,-5.902569E-02,2.589115E-03,1.852968E-02
42.54,.016652,-1.122081E-02,-.0604536,2.290302E-03,1.639114E-02
42.545,.0162237,-8.923554E-03,-6.175276E-02,1.984898E-03,1.420544E-02
42.55,.0159178,-6.592405E-03,-6.292141E-02,1.673092E-03,1.197392E-02
42.555,.0150714,-4.232584E-03,-6.394678E-02,1.355789E-03,9.703054E-03
42.56,.015979,-1.853671E-03,-6.485743E-02,1.033679E-03,7.397795E-03
42.565,.018569,5.526711E-04,-6.573585E-02,7.07379E-04,5.062543E-03
42.57,.019293,2.997186E-03,-6.657724E-02,3.764905E-04,2.694452E-03
42.575,.0200068,5.458551E-03,-.0673336,4.160613E-05,2.977651E-04
42.58,.0216486,7.938066E-03,-6.802656E-02,-2.968837E-04,-2.124725E-03
42.585,.0235758,1.043839E-02,-6.868441E-02,-6.384851E-04,-4.569485E-03
42.59,.022393,1.296191E-02,-6.923784E-02,-9.834401E-04,-7.038245E-03
42.595,.0202006,1.547898E-02,-6.958489E-02,-1.330667E-03,-9.523268E-03
42.6,.0202006,1.798028E-02,-6.975499E-02,-1.678877E-03,-1.201532E-02
42.605,.0199966,2.047574E-02,-6.979769E-02,-2.027888E-03,-1.451311E-02
42.61,.0192216,2.297149E-02,-6.969398E-02,-2.376758E-03,-1.700989E-02
42.615,.0127465,2.543912E-02,-6.929078E-02,-2.724478E-03,-1.949843E-02
42.62,.0062815,2.783164E-02,-6.845172E-02,-3.068825E-03,-2.196285E-02
42.625,.0041502,3.015129E-02,-6.728568E-02,-3.408332E-03,-2.439262E-02
42.63,-.0016825,3.241716E-02,-6.581189E-02,-3.741313E-03,-2.677568E-02
42.635,-.0059857,.0345789,-6.398238E-02,-4.065752E-03,-2.909762E-02
42.64,-.0054555,3.664794E-02,-6.195521E-02,-4.380695E-03,-3.135159E-02
42.645,-8.851101E-03,3.864838E-02,-5.975798E-02,-4.685153E-03,-3.353052E-02
42.65,-.0115228,4.053363E-02,-5.731668E-02,-4.977996E-03,-3.562632E-02
42.655,-.0092182,4.230908E-02,-5.477856E-02,-5.258069E-03,-3.763074E-02
42.66,-.0096261,4.400983E-02,-5.219976E-02,-5.525615E-03,-3.954551E-02
42.665,-.0106866,4.560132E-02,-4.950422E-02,-5.779983E-03,-4.136596E-02
42.67,-.0101666,4.708048E-02,-4.672226E-02,-6.020437E-03,-4.308683E-02
42.675,-.0100748,4.846036E-02,-4.388306E-02,-6.247025E-03,-4.470846E-02
42.68,-.0101156,4.973131E-02,-4.098011E-02,-6.459255E-03,-4.622735E-02
42.685,-.0100238,5.089165E-02,-3.801879E-02,-6.656816E-03,-4.764124E-02
42.69,-.0094528,.0519404,-3.502185E-02,-6.839328E-03,-4.894743E-02
42.695,-.0112781,5.288164E-02,-3.194305E-02,-7.006832E-03,-5.014622E-02
42.7,-.0139191,5.369321E-02,-2.871176E-02,-7.158572E-03,-5.123219E-02
42.705,-.0145921,5.436998E-02,-.0253627,-7.293814E-03,-5.220009E-02
42.71,-.0161727,5.492469E-02,-.0219308,-7.412027E-03,-5.304611E-02
42.715,-.0173148,5.534426E-02,-1.840562E-02,-7.512921E-03,-5.376818E-02
42.72,-.0177431,.0556311,-1.482461E-02,-7.596029E-03,-5.436297E-02
42.725,-.0191911,5.578811E-02,-1.118949E-02,-7.661062E-03,-5.482839E-02
42.73,-.0201802,5.580482E-02,-7.487563E-03,-7.707785E-03,-5.516278E-02
42.735,-.0208022,5.568537E-02,-3.748652E-03,-7.735892E-03,-5.536393E-02
42.74,-.0228518,5.543075E-02,4.659973E-05,-7.745185E-03,-5.543044E-02
42.745,-.0212305,5.502846E-02,3.833355E-03,-7.735449E-03,-5.536076E-02
42.75,-.0162441,5.450965E-02,7.43838E-03,-7.707152E-03,-5.515824E-02
42.755,-.0151224,5.389803E-02,.0108659,-7.661346E-03,-5.483042E-02
42.76,-.0137152,5.316412E-02,1.419588E-02,-7.598682E-03,-5.438195E-02
42.765,-.0105643,5.232224E-02,1.737798E-02,-7.519649E-03,-5.381633E-02
42.77,-.0082393,5.139112E-02,2.038232E-02,-7.425162E-03,-5.314011E-02
42.775,-.0056696,5.036721E-02,.0232187,-7.316062E-03,-5.235931E-02
42.78,-.0028348,4.926169E-02,2.586831E-02,-7.193332E-03,-5.148095E-02
42.785,-.0002243,4.808123E-02,2.833035E-02,-7.057729E-03,-5.051047E-02
42.79,.0037831,4.683152E-02,3.057052E-02,-6.910338E-03,-4.945564E-02
42.795,.0032019,4.553279E-02,3.266258E-02,-6.752327E-03,-4.832479E-02
42.8,-.0017743,4.415096E-02,3.482679E-02,-6.583641E-03,-4.711755E-02
42.805,-.0016927,4.266316E-02,3.704065E-02,-6.403902E-03,-.0458312
42.81,-.0020088,.0411164,3.918585E-02,-6.21327E-03,-4.446689E-02
42.815,-.0045479,3.949955E-02,4.132185E-02,-6.01213E-03,-4.302737E-02
42.82,-.0061897,3.785775E-02,.0434821,-5.800075E-03,-4.150975E-02
42.825,-.0081373,3.591015E-02,4.564235E-02,-5.577216E-03,-.0399148
42.83,-.0099932,3.405425E-02,.0478026,-5.343554E-03,-3.824254E-02
42.835,-.0117981,3.224935E-02,4.996121E-02,-5.099278E-03,-3.649432E-02
42.84,-.0138783,3.016915E-02,5.212146E-02,-4.844017E-03,-3.466747E-02
42.845,-.0155099,2.812616E-02,5.427162E-02,-4.577969E-03,-3.276343E-02
42.85,-.0165806,2.596524E-02,5.638335E-02,-4.301461E-03,-3.078453E-02
42.855,-.0188749,2.367094E-02,5.846996E-02,-4.014267E-03,-2.872915E-02
42.86,-.016652,2.142589E-02,.060447,-3.71682E-03,-2.660039E-02
42.865,-.0122876,1.908011E-02,6.214994E-02,-3.410125E-03,-2.440545E-02
42.87,-.012104,1.671458E-02,6.362469E-02,-3.095809E-03,-2.215596E-02
42.875,-.0104725,1.429741E-02,6.493878E-02,-2.774249E-03,-1.985464E-02
42.88,-.0077294,.0118573,6.602649E-02,-2.44666E-03,-1.751016E-02
42.885,-.0057614,9.409133E-03,6.687815E-02,-2.114491E-03,-.0151329
42.89,-.003518,6.949127E-03,6.750683E-02,-1.77836E-03,-.0127273
42.895,-.0013562,4.491148E-03,6.790689E-02,-1.439659E-03,-.0103033
42.9,.0008974,2.053287E-03,6.807863E-02,-1.099527E-03,-7.86905E-03
42.905,.0032325,-3.873656E-04,6.801825E-02,-7.59374E-04,-5.434658E-03
42.91,.0055065,-2.792102E-03,6.772599E-02,-4.198453E-04,-3.004733E-03
42.915,.0077396,-5.162892E-03,.0672061,-8.234892E-05,-5.893515E-04
42.92,.0100442,-7.490146E-03,.0664603,2.517281E-04,1.801557E-03
42.925,.012359,-9.768955E-03,6.548771E-02,5.817624E-04,4.163534E-03
42.93,.0144698,-1.198976E-02,6.429625E-02,9.063801E-04,6.486746E-03
42.935,.0172128,-1.414659E-02,6.287842E-02,1.224485E-03,8.763346E-03
42.94,.0203025,-1.622492E-02,6.121498E-02,1.534653E-03,1.098315E-02
42.945,.022913,-1.821847E-02,5.931064E-02,1.836126E-03,1.314071E-02
42.95,.0259722,-2.012186E-02,5.717171E-02,2.127496E-03,1.522598E-02
42.955,.0273182,-.0219227,5.483392E-02,2.407634E-03,1.723086E-02
42.96,.0273794,-2.362698E-02,5.237754E-02,2.675551E-03,1.914828E-02
42.965,.0301224,-2.523896E-02,4.976921E-02,2.931062E-03,2.097691E-02
42.97,.0313767,-2.672934E-02,4.698677E-02,3.173059E-03,2.270883E-02
42.975,.0276853,-2.810905E-02,4.419585E-02,3.400843E-03,2.433902E-02
42.98,.0258702,-2.941367E-02,4.147201E-02,3.615048E-03,2.587204E-02
42.985,.0259212,-3.061909E-02,3.872987E-02,3.815622E-03,2.730749E-02
42.99,.0239429,-3.171578E-02,3.597854E-02,4.002415E-03,2.864432E-02
42.995,.0222502,-3.272283E-02,3.326772E-02,4.175421E-03,2.988249E-02
43,.0206493,-.0336366,3.058849E-02,4.335082E-03,3.102515E-02
43.005,.0188647,-3.445796E-02,2.794972E-02,4.481439E-03,3.207259E-02
43.01,.0182733,-3.504936E-02,2.533658E-02,4.614581E-03,3.302546E-02
43.015,.0176309,-3.569176E-02,2.272143E-02,4.734752E-03,3.388549E-02
43.02,.0162747,-3.636955E-02,2.012293E-02,4.841872E-03,3.465212E-02
43.025,.0154283,-3.682463E-02,1.755065E-02,4.936068E-03,3.532626E-02
43.03,.01448,-3.718871E-02,1.500425E-02,5.017399E-03,3.590832E-02
43.035,.013705,-.0374653,1.248244E-02,5.08612E-03,3.640014E-02
43.04,.0136336,-.0375367,9.97286E-03,5.14227E-03,.036802
43.045,.0131034,-3.775156E-02,7.472919E-03,5.185854E-03,3.711392E-02
43.05,.0124405,-3.776208E-02,.0049948,5.217017E-03,3.733695E-02
43.055,.0120836,-3.768801E-02,2.543246E-03,5.235857E-03,3.747178E-02
43.06,.0116248,-3.752786E-02,1.174389E-04,5.242498E-03,.0375193
43.065,.0112067,-3.728469E-02,-2.275148E-03,5.237093E-03,3.748062E-02
43.07,.010707,-3.695911E-02,-4.633109E-03,5.219802E-03,3.735687E-02
43.075,.0101258,-3.655371E-02,-6.94664E-03,5.190826E-03,.0371495
43.08,.0096159,-3.607089E-02,-9.211633E-03,5.150401E-03,3.686019E-02
43.085,9.258999E-03,-3.551251E-02,-1.142815E-02,5.098811E-03,3.649097E-02
43.09,8.382101E-03,-3.487879E-02,-1.358687E-02,5.03623E-03,3.604309E-02
43.095,.0083311,-3.417689E-02,-1.569008E-02,4.963006E-03,3.551905E-02
43.1,.0098912,-3.340233E-02,-1.779249E-02,4.879362E-03,3.492043E-02
43.105,.0102685,-3.254426E-02,-1.990397E-02,4.785091E-03,3.424575E-02
43.11,.0105745,-3.161607E-02,-2.198841E-02,4.680325E-03,3.349597E-02
43.115,.0109008,-3.061676E-02,-2.404109E-02,4.565213E-03,3.267214E-02
43.12,.0102481,-2.954836E-02,-2.603354E-02,4.44006E-03,3.177645E-02
43.125,.0105031,-2.841903E-02,-2.796387E-02,4.30502E-03,.03081
43.13,.0104419,-2.722301E-02,-2.984193E-02,4.160448E-03,2.977534E-02
43.135,.0105949,-2.596805E-02,-3.166074E-02,4.006754E-03,2.867538E-02
43.14,.0103603,-2.465222E-02,-3.341591E-02,3.843996E-03,2.751056E-02
43.145,.0071074,-2.328249E-02,-.0350197,3.672776E-03,2.628518E-02
43.15,.0048844,-2.188613E-02,-3.642138E-02,3.494061E-03,2.500616E-02
43.155,.0039769,-2.045665E-02,-3.767604E-02,3.308871E-03,.0236808
43.16,.0017335,-1.898994E-02,-3.878337E-02,3.117606E-03,2.231196E-02
43.165,-.0004079,-1.750567E-02,-3.971082E-02,2.921255E-03,2.090672E-02
43.17,-.0023555,-1.600754E-02,-4.046429E-02,2.720857E-03,1.947252E-02
43.175,-.004395,-.0144983,-4.104681E-02,2.516963E-03,.0180133
43.18,-.0066995,-1.298645E-02,-4.144873E-02,2.310602E-03,1.653643E-02
43.185,-.0090143,-.0114802,-4.166337E-02,2.102699E-03,1.504852E-02
43.19,-.0111047,-9.995326E-03,-.0416966,1.894341E-03,1.355734E-02
43.195,-.0132563,-8.508546E-03,-4.155298E-02,1.686098E-03,.012067
43.2,-.0158464,-7.05405E-03,-4.122095E-02,1.479036E-03,1.058511E-02
43.205,-.0172332,-5.632902E-03,-4.072088E-02,1.274081E-03,9.118291E-03
43.21,-.0175493,-4.241989E-03,-4.011057E-02,1.072078E-03,7.672607E-03
43.215,-.0190891,-2.877878E-03,-3.938672E-02,8.732332E-04,6.249521E-03
43.22,-.0206289,-1.557251E-03,-3.852152E-02,6.783626E-04,4.854879E-03
43.225,-.0215262,-2.829471E-04,-3.753367E-02,4.882847E-04,3.494537E-03
43.23,-.0222094,9.476102E-04,-.0364449,3.032596E-04,2.170357E-03
43.235,-.023688,2.130112E-03,-3.524394E-02,1.239449E-04,8.870438E-04
43.24,-.0230252,3.254361E-03,-.0339664,-4.912737E-05,-3.515929E-04
43.245,-.0199966,4.33499E-03,-3.272627E-02,-2.157277E-04,-1.543912E-03
43.25,-.0195174,5.387661E-03,-.0315189,-3.763867E-04,-2.693709E-03
43.255,-.0188546,6.388195E-03,-3.028918E-02,-5.309468E-04,-3.799859E-03
43.26,-.0170395,7.342856E-03,-.0290732,-6.792537E-04,-4.861256E-03
43.265,-.0157138,8.261926E-03,-2.788737E-02,-8.216772E-04,-5.880547E-03
43.27,-.0144902,9.139533E-03,-.02672,-9.582177E-04,-6.857736E-03
43.275,-.0127974,9.976966E-03,-2.558208E-02,-1.088983E-03,-7.793594E-03
43.28,-.011533,1.077863E-02,-2.447734E-02,-1.214054E-03,-8.688693E-03
43.285,-.0126037,1.154275E-02,-.0233381,-1.333655E-03,-9.544653E-03
43.29,-.0128586,1.225131E-02,-2.213024E-02,-1.44737E-03,-1.035848E-02
43.295,-.0121244,1.298551E-02,-2.089969E-02,-1.554886E-03,-1.112795E-02
43.3,-.0123692,1.353415E-02,-1.964875E-02,-1.656295E-03,-1.185371E-02
43.305,-.0125425,1.410425E-02,-1.836013E-02,-1.751353E-03,-1.253401E-02
